Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
18,Yes,Travel_Frequently,1158,Sales,13,3,Marketing,1,1254,4,Male,86,4,2,Sales Representative,1,Divorced,18897,16937,3,Y,No,14,3,3,80,3,32,3,2,34,8,8,6
37,No,Travel_Rarely,190,Research & Development,23,3,Human Resources,1,1255,3,Female,91,3,5,Laboratory Technician,1,Single,14313,5241,2,Y,No,18,3,1,80,0,13,3,2,6,11,5,11
36,Yes,Non-Travel,1459,Research & Development,14,5,Technical Degree,1,1256,1,Female,88,4,3,Healthcare Representative,1,Married,19083,10151,0,Y,No,18,3,2,80,1,31,0,2,14,18,13,1
46,No,Travel_Rarely,141,Sales,20,4,Marketing,1,1257,1,Male,77,4,3,Sales Representative,3,Married,16558,20977,7,Y,No,24,3,4,80,2,6,1,3,19,14,3,11
27,No,Travel_Frequently,782,Research & Development,19,3,Life Sciences,1,1258,1,Male,64,1,5,Manufacturing Director,1,Married,4312,19164,0,Y,Yes,24,3,1,80,3,9,4,2,24,17,14,11
35,No,Travel_Rarely,476,Sales,23,4,Marketing,1,1259,3,Female,75,3,5,Manager,2,Divorced,17070,23544,6,Y,Yes,24,3,4,80,2,1,6,1,2,7,1,3
45,No,Non-Travel,1423,Research & Development,27,3,Human Resources,1,1260,1,Male,62,1,5,Healthcare Representative,4,Divorced,16207,21311,4,Y,No,19,3,3,80,0,9,5,2,23,5,13,3
52,No,Travel_Rarely,1099,Sales,27,5,Marketing,1,1261,2,Female,100,3,3,Sales Representative,4,Single,18897,12059,3,Y,Yes,24,3,1,80,1,34,6,2,33,5,2,17
60,No,Travel_Frequently,494,Research & Development,7,3,Marketing,1,1262,1,Female,39,2,4,Healthcare Representative,1,Married,11664,4339,3,Y,No,16,3,3,80,0,20,2,3,21,2,1,15
48,No,Travel_Rarely,1143,Research & Development,4,2,Human Resources,1,1263,2,Female,77,3,5,Manufacturing Director,1,Single,9933,3279,7,Y,No,14,3,2,80,2,39,3,2,10,2,4,13
44,Yes,Travel_Rarely,233,Research & Development,12,2,Medical,1,1264,4,Male,73,3,4,Manufacturing Director,1,Divorced,10949,4558,5,Y,Yes,12,3,4,80,0,7,5,4,7,1,5,16
28,Yes,Travel_Rarely,391,Sales,23,3,Technical Degree,1,1265,2,Male,99,1,4,Sales Executive,3,Married,4933,10669,0,Y,No,25,3,3,80,0,17,5,1,38,4,10,16
55,No,Travel_Rarely,907,Sales,27,5,Marketing,1,1266,4,Male,92,3,1,Manager,4,Married,10792,16629,9,Y,Yes,17,3,4,80,3,8,4,3,34,11,4,2
22,No,Travel_Rarely,310,Research & Development,14,5,Marketing,1,1267,4,Female,78,3,3,Laboratory Technician,1,Single,5494,16151,7,Y,No,20,4,4,80,3,40,5,1,37,5,1,5
25,No,Non-Travel,428,Research & Development,2,1,Medical,1,1268,2,Male,70,1,4,Research Director,2,Married,13638,3615,1,Y,Yes,13,3,3,80,0,29,0,4,7,15,11,12
51,Yes,Travel_Rarely,1093,Research & Development,1,5,Other,1,1269,4,Male,68,2,3,Manager,1,Divorced,14242,19457,5,Y,No,21,3,2,80,3,3,1,3,36,4,4,8
29,No,Travel_Rarely,604,Sales,28,4,Marketing,1,1270,2,Male,52,2,3,Manager,4,Single,13910,17496,8,Y,No,23,3,4,80,0,34,2,3,26,5,8,8
55,No,Travel_Rarely,380,Research & Development,18,3,Human Resources,1,1271,3,Male,42,2,1,Manager,1,Single,1200,22655,0,Y,No,22,3,3,80,2,13,0,2,27,3,3,7
18,No,Travel_Rarely,889,Research & Development,20,2,Human Resources,1,1272,4,Female,82,3,3,Manager,4,Married,5926,5704,5,Y,No,13,3,2,80,3,13,1,1,39,13,11,16
48,No,Travel_Rarely,1108,Research & Development,8,5,Marketing,1,1273,2,Female,99,1,4,Research Scientist,1,Divorced,6840,25949,7,Y,Yes,13,3,3,80,0,36,0,4,33,2,9,15
21,No,Travel_Frequently,1053,Sales,3,2,Other,1,1274,4,Female,86,2,2,Manager,2,Married,11169,7794,9,Y,No,14,3,2,80,3,19,3,4,31,16,1,15
22,No,Travel_Rarely,1434,Research & Development,26,1,Human Resources,1,1275,1,Male,96,2,4,Manager,1,Single,14691,13556,1,Y,No,12,4,4,80,0,28,3,3,14,4,2,15
47,No,Travel_Rarely,378,Sales,6,3,Marketing,1,1276,2,Female,77,2,4,Sales Executive,2,Single,13400,9667,4,Y,No,23,3,1,80,3,22,4,2,16,5,2,13
41,Yes,Travel_Rarely,1201,Sales,22,5,Marketing,1,1277,1,Male,49,2,3,Sales Representative,2,Divorced,2883,20431,5,Y,Yes,23,4,3,80,1,20,0,3,32,3,8,13
20,No,Travel_Rarely,399,Human Resources,13,2,Marketing,1,1278,4,Female,91,1,4,Manager,1,Single,10071,24024,4,Y,No,15,3,4,80,0,30,6,3,15,12,3,13
28,No,Travel_Rarely,534,Sales,9,5,Technical Degree,1,1279,4,Male,74,2,2,Manager,2,Divorced,5772,11770,2,Y,Yes,13,3,3,80,1,31,5,3,28,7,15,13
21,No,Travel_Rarely,1111,Research & Development,9,1,Human Resources,1,1280,3,Male,92,3,3,Manager,3,Married,11243,19361,3,Y,No,20,3,3,80,0,40,3,3,8,10,14,11
43,No,Travel_Rarely,1237,Research & Development,20,2,Life Sciences,1,1281,2,Male,37,3,5,Healthcare Representative,1,Divorced,10230,23301,6,Y,Yes,15,3,2,80,1,6,1,4,32,18,0,5
44,No,Non-Travel,1197,Research & Development,9,2,Technical Degree,1,1282,1,Male,55,1,4,Healthcare Representative,1,Married,12419,18601,3,Y,No,22,3,3,80,0,12,4,4,28,4,0,12
60,Yes,Travel_Rarely,418,Research & Development,15,3,Other,1,1283,3,Female,67,4,4,Healthcare Representative,2,Married,15528,2619,8,Y,Yes,23,3,2,80,3,22,5,3,12,4,14,15
44,No,Travel_Frequently,1146,Sales,13,3,Technical Degree,1,1284,4,Male,70,2,1,Sales Representative,2,Single,2060,20564,9,Y,No,17,3,4,80,1,7,2,3,20,2,6,8
59,No,Travel_Rarely,1313,Research & Development,22,2,Technical Degree,1,1285,4,Male,31,2,5,Research Scientist,1,Married,13234,17652,1,Y,No,19,3,3,80,3,11,0,2,20,1,6,1
23,Yes,Travel_Rarely,222,Research & Development,16,3,Medical,1,1286,3,Female,36,3,5,Manufacturing Director,3,Single,10774,12441,4,Y,Yes,12,3,4,80,0,35,6,3,4,2,1,2
32,No,Travel_Rarely,1467,Sales,2,2,Other,1,1287,1,Male,54,1,2,Sales Executive,2,Divorced,12391,24889,7,Y,No,19,3,1,80,3,15,3,4,9,14,8,9
47,Yes,Travel_Rarely,754,Research & Development,26,4,Other,1,1288,4,Male,80,4,5,Manufacturing Director,2,Divorced,13589,8193,4,Y,Yes,20,3,4,80,0,25,6,1,5,6,8,1
59,Yes,Travel_Rarely,405,Sales,14,5,Other,1,1289,4,Male,79,3,1,Sales Executive,4,Married,12998,11662,9,Y,No,16,3,3,80,3,28,5,4,12,2,4,9
54,Yes,Travel_Rarely,1037,Sales,27,4,Technical Degree,1,1290,2,Female,93,4,2,Manager,3,Divorced,12948,6500,7,Y,No,22,3,1,80,1,28,1,2,0,14,14,7
54,No,Non-Travel,822,Research & Development,6,4,Other,1,1291,3,Male,41,1,5,Healthcare Representative,3,Married,19498,6229,7,Y,No,16,4,2,80,0,5,0,4,19,10,14,16
59,Yes,Travel_Rarely,597,Sales,2,5,Human Resources,1,1292,4,Female,82,1,2,Sales Executive,1,Divorced,1316,26504,8,Y,No,21,3,1,80,3,36,6,1,7,15,2,0
54,No,Travel_Frequently,286,Research & Development,8,2,Medical,1,1293,1,Male,39,1,5,Research Director,3,Married,4368,6970,9,Y,No,13,4,3,80,0,32,1,3,9,12,2,5
52,No,Travel_Rarely,989,Research & Development,4,2,Marketing,1,1294,2,Male,90,3,5,Manufacturing Director,1,Married,4185,20471,5,Y,No,24,3,3,80,0,30,4,1,8,1,11,6
40,Yes,Travel_Rarely,909,Research & Development,21,3,Technical Degree,1,1295,3,Male,84,1,5,Laboratory Technician,4,Divorced,2260,6619,3,Y,Yes,20,3,4,80,0,40,3,3,40,11,2,14
23,No,Travel_Rarely,433,Sales,24,1,Marketing,1,1296,1,Female,97,3,4,Sales Representative,3,Divorced,6375,16421,2,Y,No,23,3,2,80,2,17,3,3,2,6,5,17
21,No,Travel_Rarely,814,Sales,14,2,Marketing,1,1297,4,Male,71,3,5,Manager,2,Divorced,18910,14221,4,Y,No,19,3,3,80,0,37,4,4,10,0,3,8
35,No,Travel_Rarely,677,Sales,11,5,Technical Degree,1,1298,3,Female,95,2,4,Manager,4,Divorced,7235,13086,5,Y,No,14,3,3,80,3,30,1,4,11,13,7,7
26,No,Travel_Rarely,451,Research & Development,24,1,Human Resources,1,1299,3,Male,73,3,3,Research Director,1,Married,15339,15632,2,Y,Yes,15,4,2,80,2,15,6,4,9,9,14,9
46,Yes,Travel_Rarely,939,Research & Development,28,5,Technical Degree,1,1300,1,Male,57,3,1,Research Scientist,4,Married,5900,11737,1,Y,No,13,3,2,80,3,39,0,2,24,2,12,3
30,Yes,Travel_Rarely,421,Sales,14,5,Other,1,1301,3,Female,87,2,2,Sales Representative,1,Divorced,6001,18681,6,Y,No,15,4,4,80,2,36,1,4,24,10,10,7
34,Yes,Travel_Rarely,638,Human Resources,12,5,Medical,1,1302,1,Female,31,4,2,Manager,4,Divorced,2970,13112,4,Y,Yes,18,3,1,80,0,13,0,2,10,14,12,0
49,No,Travel_Rarely,513,Sales,16,1,Technical Degree,1,1303,4,Male,84,2,3,Sales Representative,1,Single,13506,6307,8,Y,No,18,3,2,80,1,38,5,4,35,5,10,7
39,Yes,Travel_Frequently,1007,Research & Development,6,4,Marketing,1,1304,2,Female,63,2,5,Manager,3,Married,11857,12138,2,Y,No,24,3,3,80,1,3,4,3,38,17,10,11
21,No,Travel_Rarely,1281,Research & Development,20,5,Technical Degree,1,1305,1,Female,49,1,1,Research Director,2,Married,14264,24401,7,Y,No,18,3,2,80,0,29,2,2,25,12,4,14
22,Yes,Non-Travel,634,Research & Development,1,3,Medical,1,1306,2,Male,76,1,3,Research Scientist,1,Divorced,5576,13751,5,Y,No,16,3,3,80,2,32,0,1,13,14,0,12
54,No,Travel_Rarely,603,Research & Development,12,2,Life Sciences,1,1307,3,Male,55,2,3,Research Director,4,Single,17088,8459,3,Y,No,25,4,4,80,3,35,3,2,38,2,8,15
58,No,Travel_Rarely,1279,Research & Development,7,2,Human Resources,1,1308,1,Male,30,1,2,Laboratory Technician,1,Divorced,7522,23470,8,Y,Yes,25,3,1,80,1,29,5,2,39,14,0,17
30,Yes,Travel_Rarely,1015,Research & Development,8,2,Marketing,1,1309,4,Male,94,2,4,Manufacturing Director,1,Married,16244,24684,4,Y,No,11,4,4,80,0,13,3,1,0,0,5,0
51,Yes,Travel_Rarely,1193,Research & Development,9,1,Life Sciences,1,1310,1,Female,44,1,4,Manager,1,Married,12764,12729,9,Y,Yes,21,3,2,80,0,22,5,2,3,9,0,16
39,No,Travel_Frequently,1166,Sales,2,3,Life Sciences,1,1311,1,Male,43,3,5,Sales Executive,4,Single,12160,25979,5,Y,No,20,3,3,80,2,27,3,3,29,17,2,15
40,No,Travel_Rarely,628,Research & Development,17,3,Medical,1,1312,1,Male,84,1,5,Manager,2,Divorced,17576,9553,8,Y,No,22,3,2,80,1,6,1,4,11,7,14,4
20,No,Travel_Rarely,1294,Research & Development,20,3,Human Resources,1,1313,2,Male,30,1,3,Laboratory Technician,3,Single,4367,4286,6,Y,No,16,3,2,80,0,9,6,1,34,11,9,9
59,No,Travel_Rarely,812,Research & Development,13,3,Technical Degree,1,1314,2,Female,62,3,5,Laboratory Technician,2,Divorced,10599,23527,4,Y,No,22,3,2,80,1,3,1,4,12,4,4,5
51,Yes,Travel_Rarely,851,Research & Development,5,3,Life Sciences,1,1315,3,Female,99,2,4,Manager,1,Single,11997,21187,1,Y,Yes,21,4,2,80,3,37,1,3,30,0,14,11
49,No,Non-Travel,1057,Research & Development,10,4,Other,1,1316,3,Male,85,1,1,Research Director,4,Divorced,8687,21306,3,Y,No,20,4,1,80,0,12,6,1,37,7,9,9
38,No,Travel_Frequently,213,Research & Development,12,3,Technical Degree,1,1317,3,Male,52,1,2,Manager,2,Divorced,6707,11244,1,Y,No,17,3,3,80,0,20,5,4,22,4,6,16
38,No,Travel_Rarely,564,Research & Development,17,3,Human Resources,1,1318,3,Male,83,3,4,Research Director,1,Divorced,2282,6168,2,Y,Yes,24,3,2,80,3,32,5,4,3,16,13,1
28,No,Travel_Rarely,153,Sales,21,1,Marketing,1,1319,1,Female,32,3,5,Sales Representative,3,Married,12250,24428,9,Y,No,19,3,3,80,0,39,6,3,15,14,9,5
56,No,Travel_Frequently,356,Sales,6,1,Technical Degree,1,1320,2,Male,75,3,2,Sales Executive,3,Divorced,18489,12344,2,Y,No,22,3,1,80,2,27,3,4,6,3,7,12
21,No,Travel_Rarely,1283,Sales,3,3,Medical,1,1321,2,Female,35,4,2,Manager,3,Married,10506,2162,3,Y,No,18,3,3,80,3,22,0,3,21,12,11,8
18,No,Travel_Frequently,401,Sales,28,4,Medical,1,1322,2,Male,54,3,3,Sales Executive,1,Single,10116,16109,5,Y,Yes,21,3,3,80,2,31,5,2,28,16,8,11
45,No,Travel_Rarely,1059,Research & Development,15,3,Marketing,1,1323,2,Male,46,2,5,Research Director,4,Divorced,12282,3731,2,Y,No,22,3,1,80,3,4,3,3,10,12,15,17
41,Yes,Travel_Rarely,528,Sales,7,3,Marketing,1,1324,3,Female,57,1,3,Manager,2,Married,9011,7757,9,Y,Yes,18,3,2,80,3,25,0,2,32,1,5,7
52,Yes,Travel_Frequently,1091,Human Resources,6,3,Marketing,1,1325,1,Female,61,1,2,Human Resources,3,Single,5256,10487,0,Y,Yes,25,3,3,80,2,38,6,1,28,3,14,17
30,Yes,Travel_Rarely,408,Research & Development,4,5,Medical,1,1326,2,Male,52,4,3,Manufacturing Director,1,Divorced,10229,10551,0,Y,Yes,17,3,4,80,3,25,1,4,38,1,10,1
51,No,Travel_Rarely,200,Sales,19,4,Human Resources,1,1327,4,Female,45,1,5,Manager,1,Single,11712,8345,8,Y,Yes,12,3,3,80,1,2,5,3,11,11,8,7
28,No,Travel_Rarely,222,Research & Development,5,2,Human Resources,1,1328,1,Male,55,1,4,Laboratory Technician,2,Married,16481,5219,8,Y,Yes,11,3,2,80,2,23,2,3,6,18,7,9
53,No,Travel_Rarely,1155,Research & Development,3,3,Technical Degree,1,1329,4,Male,62,2,1,Manager,3,Married,17663,25572,4,Y,No,25,3,4,80,3,33,1,4,38,17,8,8
34,No,Travel_Rarely,331,Research & Development,26,2,Life Sciences,1,1330,1,Female,87,1,4,Healthcare Representative,1,Divorced,18579,25983,8,Y,No,12,4,2,80,2,33,4,4,25,9,9,17
52,Yes,Travel_Rarely,752,Research & Development,25,4,Life Sciences,1,1331,1,Female,77,2,2,Research Director,2,Married,13401,24811,6,Y,Yes,25,3,3,80,3,19,0,1,39,4,3,7
35,No,Travel_Rarely,1379,Research & Development,9,3,Other,1,1332,1,Female,84,4,4,Research Scientist,4,Married,12965,2332,8,Y,Yes,16,3,1,80,3,29,2,1,8,10,8,2
57,No,Travel_Rarely,1156,Sales,6,2,Medical,1,1333,4,Male,70,2,3,Manager,4,Single,16650,23524,6,Y,No,23,3,2,80,1,19,1,3,40,0,14,8
39,No,Travel_Rarely,1287,Human Resources,13,2,Marketing,1,1334,2,Female,91,3,5,Manager,4,Divorced,15007,10111,8,Y,No,12,3,2,80,1,40,5,1,33,2,6,12
41,Yes,Non-Travel,1281,Human Resources,27,4,Human Resources,1,1335,2,Male,46,3,4,Manager,3,Divorced,7314,2384,1,Y,Yes,20,3,1,80,1,17,2,2,12,16,4,8
36,No,Travel_Rarely,1448,Research & Development,22,3,Technical Degree,1,1336,4,Male,88,4,4,Research Scientist,2,Divorced,19791,8558,7,Y,Yes,14,3,3,80,3,37,3,1,35,14,4,11
54,No,Travel_Rarely,730,Sales,28,5,Human Resources,1,1337,2,Female,43,1,5,Manager,2,Single,13730,3902,6,Y,Yes,25,3,2,80,1,19,0,1,24,13,0,12
56,No,Travel_Rarely,1316,Research & Development,20,4,Medical,1,1338,3,Male,50,2,3,Manager,1,Married,8004,12375,5,Y,Yes,20,4,3,80,2,5,4,3,23,14,1,7
38,Yes,Travel_Rarely,1301,Sales,4,5,Other,1,1339,2,Female,92,3,1,Manager,1,Divorced,13436,19432,4,Y,Yes,13,3,3,80,3,24,3,2,16,15,9,14
25,Yes,Travel_Frequently,1049,Sales,2,3,Human Resources,1,1340,3,Male,75,2,4,Manager,1,Divorced,14791,25510,3,Y,No,16,4,3,80,2,40,2,1,1,3,2,12
45,No,Travel_Rarely,618,Sales,26,2,Life Sciences,1,1341,3,Male,84,3,2,Sales Executive,2,Single,3239,4024,6,Y,Yes,22,4,1,80,1,40,1,2,12,18,13,12
22,No,Travel_Rarely,946,Research & Development,4,4,Technical Degree,1,1342,3,Female,91,2,3,Manufacturing Director,1,Single,7520,9083,2,Y,No,22,3,3,80,3,2,0,2,30,7,13,16
34,No,Travel_Rarely,934,Research & Development,8,4,Life Sciences,1,1343,4,Female,68,1,3,Research Scientist,2,Divorced,17521,14366,7,Y,Yes,23,3,3,80,2,18,5,2,28,5,7,14
54,No,Travel_Rarely,921,Research & Development,13,4,Technical Degree,1,1344,2,Male,71,4,4,Laboratory Technician,2,Divorced,10470,26953,1,Y,No,24,3,4,80,0,9,4,4,27,15,5,2
53,No,Travel_Rarely,912,Research & Development,10,1,Marketing,1,1345,2,Male,77,1,5,Research Director,4,Single,5774,11092,0,Y,No,18,3,4,80,2,4,1,4,26,2,11,13
36,No,Travel_Rarely,863,Research & Development,18,3,Technical Degree,1,1346,4,Female,57,2,4,Laboratory Technician,1,Single,14281,16611,1,Y,No,21,4,4,80,3,21,4,4,14,7,9,9
44,Yes,Travel_Rarely,1464,Research & Development,9,1,Marketing,1,1347,4,Male,35,3,4,Manufacturing Director,4,Single,6561,9873,8,Y,No,16,3,2,80,0,8,5,4,30,4,10,16
51,Yes,Travel_Rarely,420,Research & Development,1,4,Medical,1,1348,2,Male,88,3,5,Healthcare Representative,3,Single,1636,23608,4,Y,No,12,3,2,80,1,32,6,3,39,4,12,7
28,No,Travel_Rarely,212,Human Resources,13,4,Life Sciences,1,1349,4,Female,99,4,2,Manager,3,Married,12998,12192,7,Y,No,15,3,4,80,1,14,0,1,14,11,14,17
29,Yes,Travel_Rarely,908,Sales,18,5,Technical Degree,1,1350,4,Male,68,1,5,Sales Executive,3,Married,14789,17174,2,Y,No,21,4,1,80,2,23,2,4,32,0,13,11
38,No,Travel_Rarely,1142,Research & Development,15,1,Technical Degree,1,1351,3,Female,86,1,4,Manufacturing Director,2,Divorced,7598,25063,6,Y,No,23,3,1,80,1,29,4,3,19,6,4,16
28,No,Travel_Rarely,1345,Research & Development,2,2,Other,1,1352,4,Female,83,1,1,Research Director,2,Married,3053,4770,1,Y,No,16,4,4,80,2,35,0,1,11,10,12,10
56,No,Travel_Rarely,588,Research & Development,11,3,Life Sciences,1,1353,3,Female,89,3,5,Healthcare Representative,2,Single,14180,17877,7,Y,No,19,3,2,80,2,38,4,4,36,9,0,8
45,No,Travel_Rarely,912,Research & Development,29,2,Medical,1,1354,1,Male,46,4,2,Research Scientist,1,Divorced,19734,22049,6,Y,No,16,3,2,80,2,5,1,1,8,2,11,14
22,No,Travel_Frequently,1430,Research & Development,14,2,Marketing,1,1355,3,Female,69,3,5,Research Scientist,4,Single,6893,14957,4,Y,No,20,3,1,80,2,14,4,4,22,7,10,8
34,Yes,Travel_Rarely,618,Research & Development,22,3,Medical,1,1356,3,Male,95,1,5,Manager,2,Married,9194,5853,3,Y,Yes,15,3,3,80,3,37,6,3,7,0,11,11
37,No,Travel_Rarely,1254,Research & Development,15,4,Other,1,1357,4,Male,83,2,3,Research Scientist,4,Single,1258,16883,0,Y,Yes,11,3,1,80,3,38,1,2,31,7,8,10
58,No,Travel_Rarely,936,Research & Development,14,5,Medical,1,1358,2,Male,100,3,3,Healthcare Representative,4,Divorced,18367,11904,4,Y,No,20,3,3,80,0,21,1,2,13,10,2,16
29,Yes,Non-Travel,725,Sales,16,4,Marketing,1,1359,1,Male,73,4,4,Sales Representative,4,Married,10184,15308,8,Y,Yes,15,3,2,80,0,2,0,1,26,6,2,5
23,Yes,Travel_Rarely,1149,Research & Development,23,4,Life Sciences,1,1360,1,Male,96,1,4,Healthcare Representative,1,Divorced,17269,7215,9,Y,No,15,3,2,80,1,28,3,3,24,15,1,7
34,No,Travel_Rarely,1257,Research & Development,29,1,Human Resources,1,1361,1,Male,86,2,5,Healthcare Representative,1,Married,3681,15647,3,Y,Yes,16,3,4,80,3,28,5,2,12,6,3,9
36,No,Non-Travel,657,Sales,15,2,Other,1,1362,2,Male,65,3,1,Manager,3,Single,8288,11094,8,Y,No,17,3,2,80,0,30,4,4,20,12,11,14
43,No,Travel_Rarely,1446,Research & Development,19,2,Technical Degree,1,1363,1,Male,86,2,4,Research Scientist,3,Divorced,9671,17513,1,Y,No,23,3,3,80,3,1,2,2,30,9,1,3
49,Yes,Travel_Rarely,598,Research & Development,27,2,Technical Degree,1,1364,1,Female,72,2,5,Research Director,4,Married,2996,22264,3,Y,No,23,3,1,80,3,34,1,1,36,16,15,17
23,No,Travel_Rarely,989,Research & Development,9,5,Life Sciences,1,1365,2,Male,73,4,5,Manager,3,Married,17483,3035,8,Y,No,14,3,4,80,1,8,3,1,4,2,12,10
53,No,Travel_Frequently,483,Sales,5,5,Human Resources,1,1366,1,Female,91,3,5,Sales Representative,4,Married,13957,26709,3,Y,No,17,4,3,80,1,21,1,3,12,6,8,8
55,No,Travel_Rarely,317,Research & Development,5,5,Medical,1,1367,4,Male,90,4,5,Research Director,1,Married,14035,3432,4,Y,No,15,3,1,80,2,18,3,1,27,10,11,8
28,No,Travel_Frequently,857,Research & Development,11,3,Technical Degree,1,1368,4,Female,40,1,5,Manufacturing Director,1,Single,3782,23130,7,Y,No,16,3,1,80,3,36,3,2,24,12,9,7
50,No,Travel_Rarely,644,Sales,28,5,Other,1,1369,3,Male,62,2,3,Manager,1,Single,14168,3415,0,Y,Yes,14,4,1,80,2,9,2,2,34,4,6,2
41,No,Travel_Frequently,1017,Sales,20,1,Human Resources,1,1370,3,Female,95,4,2,Sales Representative,2,Married,10887,20132,0,Y,No,22,4,2,80,2,20,3,2,38,18,7,17
40,No,Travel_Rarely,1136,Human Resources,25,1,Marketing,1,1371,3,Male,52,4,2,Human Resources,4,Single,11187,15298,8,Y,No,18,3,1,80,2,16,2,2,6,14,2,13
32,Yes,Travel_Rarely,183,Sales,24,4,Medical,1,1372,4,Female,78,1,5,Sales Representative,1,Single,11386,5162,8,Y,No,19,3,2,80,3,2,0,3,37,0,5,2
44,No,Travel_Rarely,1095,Research & Development,28,4,Human Resources,1,1373,4,Male,49,3,4,Laboratory Technician,4,Married,8356,23216,3,Y,No,12,3,1,80,3,6,1,4,31,4,14,16
28,No,Travel_Frequently,1281,Research & Development,4,4,Marketing,1,1374,4,Female,44,4,1,Research Scientist,3,Single,2017,8687,1,Y,No,22,3,1,80,2,40,2,4,2,12,9,3
34,Yes,Travel_Rarely,267,Sales,20,4,Human Resources,1,1375,3,Female,95,2,5,Sales Executive,3,Divorced,4792,10680,8,Y,Yes,21,3,2,80,3,36,5,3,38,9,5,17
31,No,Travel_Rarely,309,Research & Development,18,1,Human Resources,1,1376,3,Male,59,2,1,Research Scientist,1,Divorced,5307,2885,3,Y,Yes,14,3,2,80,2,35,6,1,36,4,12,14
44,No,Travel_Rarely,125,Research & Development,25,4,Medical,1,1377,3,Male,33,2,3,Research Scientist,4,Single,5677,16517,5,Y,No,21,3,3,80,0,2,1,4,21,0,0,5
35,Yes,Travel_Rarely,908,Research & Development,3,1,Other,1,1378,3,Female,93,2,2,Manager,1,Married,3061,25154,0,Y,No,18,4,1,80,3,12,6,1,7,9,5,14
45,No,Non-Travel,988,Research & Development,4,5,Marketing,1,1379,3,Male,94,4,3,Research Scientist,3,Divorced,2725,12230,8,Y,No,18,3,2,80,1,40,5,4,16,17,15,6
21,Yes,Travel_Rarely,792,Research & Development,14,5,Other,1,1380,3,Male,37,2,4,Healthcare Representative,1,Single,1319,17841,4,Y,No,25,3,3,80,1,29,4,1,26,7,12,11
24,No,Travel_Rarely,433,Sales,7,3,Marketing,1,1381,4,Female,81,4,4,Manager,4,Single,15400,2837,2,Y,No,19,4,3,80,2,22,5,3,32,2,13,15
52,No,Travel_Rarely,1103,Research & Development,26,4,Medical,1,1382,2,Male,43,3,5,Manufacturing Director,3,Married,2269,8618,3,Y,No,13,3,2,80,0,6,0,2,16,18,2,8
26,No,Travel_Frequently,342,Human Resources,8,5,Other,1,1383,2,Female,87,2,4,Manager,2,Married,14166,15960,0,Y,No,11,3,1,80,3,29,4,1,11,18,10,4
25,Yes,Travel_Frequently,937,Sales,24,5,Medical,1,1384,3,Male,40,3,4,Manager,3,Single,12469,8668,8,Y,Yes,19,3,3,80,2,28,4,2,26,1,15,10
34,Yes,Non-Travel,282,Research & Development,16,2,Human Resources,1,1385,2,Male,88,4,3,Laboratory Technician,2,Married,17977,18409,7,Y,Yes,11,3,1,80,0,7,3,1,7,16,2,1
34,Yes,Travel_Rarely,1418,Research & Development,20,2,Human Resources,1,1386,2,Male,53,1,1,Research Director,1,Divorced,15020,14658,3,Y,Yes,13,3,1,80,0,9,5,1,22,15,2,15
50,No,Travel_Frequently,1208,Research & Development,15,1,Medical,1,1387,4,Female,61,3,2,Research Director,1,Divorced,3875,2287,1,Y,Yes,13,3,3,80,3,32,3,1,28,9,9,3
49,Yes,Travel_Rarely,191,Sales,7,3,Marketing,1,1388,3,Female,75,2,4,Sales Executive,4,Single,15374,9988,8,Y,Yes,19,3,2,80,1,19,5,1,19,15,10,4
25,No,Travel_Rarely,540,Human Resources,26,2,Human Resources,1,1389,3,Male,57,1,4,Human Resources,2,Single,6907,6368,3,Y,Yes,25,4,1,80,1,28,4,1,15,4,14,6
36,Yes,Travel_Frequently,644,Research & Development,17,3,Marketing,1,1390,2,Male,45,3,3,Research Director,1,Married,19404,16426,8,Y,No,11,3,4,80,0,28,3,2,16,2,10,5
55,Yes,Travel_Rarely,294,Sales,22,5,Other,1,1391,3,Male,71,4,2,Sales Executive,2,Divorced,7260,22375,9,Y,No,17,3,2,80,1,20,6,1,15,2,14,9
20,No,Travel_Frequently,589,Sales,22,1,Technical Degree,1,1392,3,Female,45,4,3,Manager,1,Married,5948,26887,2,Y,No,12,3,3,80,0,0,1,2,18,1,9,13
22,No,Travel_Rarely,713,Sales,22,3,Human Resources,1,1393,3,Male,41,4,1,Sales Executive,3,Single,5015,5676,6,Y,Yes,17,3,4,80,0,33,5,3,7,3,10,7
30,No,Travel_Rarely,1474,Research & Development,12,2,Human Resources,1,1394,3,Male,91,3,3,Manufacturing Director,1,Single,2634,23561,6,Y,No,25,3,1,80,0,31,5,4,37,17,7,13
48,No,Travel_Rarely,1214,Research & Development,18,5,Life Sciences,1,1395,2,Male,63,4,2,Healthcare Representative,4,Single,11965,17512,9,Y,No,25,3,2,80,1,13,3,1,37,1,12,13
